Millis,Red,IR
54484,91344,114105
54505,91325,114120
54534,91389,114128
54555,91382,114149
54584,91456,114128
54605,91448,114137
54634,91492,114131
54655,91484,114140
54684,91489,114153
54705,91498,114171
54734,91555,114216
54755,91556,114208
54785,91534,114219
54804,91479,114207
54835,91432,114160
54854,91360,114127
54885,91315,114111
54904,91304,114109
54935,91305,114122
54954,91342,114130
54985,91311,114118
55004,91342,114112
55035,91285,114100
55054,91308,114084
55085,91272,114088
55104,91310,114096
55135,91284,114114
55154,91327,114128
55185,91315,114127
55204,91349,114131
55235,91339,114135
55254,91391,114129
55285,91329,114093
55304,91335,114060
55335,91222,114018
55354,91208,113990
55385,91146,113981
55404,91174,113983
55435,91160,113981
55454,91149,113980
55485,91134,113976
55504,91141,113982
55535,91111,113968
55556,91097,113968
55585,91109,113975
55606,91140,113988
55635,91168,113995
55656,91152,113987
55685,91184,113992
55706,91160,113990
55735,91181,113997
55756,91190,114005
55785,91241,114016
55806,91203,114022
55835,91255,114029
55856,91195,114017
55885,91189,113970
55906,91139,113953
55935,91106,113934
55956,91096,113919
55985,91114,113918
56006,91112,113928
56035,91166,113943
56056,91177,113948
56085,91185,113909
56106,91156,113902
56135,91144,113928
56156,91142,113945
56185,91164,113963
56206,91181,113984
56236,91196,114022
56255,91178,114026
56286,91152,113998
56305,91133,113975
56336,91077,113936
56355,91062,113926
56386,91009,113908
56405,91041,113900
56436,90974,113893
56455,91004,113896
56486,90977,113894
56505,91020,113899
56536,91003,113884
56555,91030,113881
56586,91017,113890
56605,91066,113904
56636,91080,113934
56655,91134,113956
56686,91133,113960
56705,91133,113966
56736,91106,113947
56757,91102,113945
56786,91090,113923
56807,91067,113918
56836,91098,113910
56857,91064,113897
56886,91074,113887
56907,91011,113884
56936,91032,113867
56957,90996,113857
56986,91000,113845
57007,90990,113839
57036,90991,113824
57057,90986,113803
57086,90971,113782
57107,90961,113779
57136,90955,113822
57157,90958,113839
57187,90987,113890
57206,91013,113905
57237,91021,113898
57256,91005,113893
57287,90991,113882
57306,90995,113879
57337,90938,113837
57356,90956,113847
57387,90922,113851
57406,90975,113836
57437,90921,113812
57456,90902,113787
57487,90837,113779
57506,90851,113784
57537,90847,113810
57556,90905,113817
57587,90930,113851
57606,90979,113845
57637,90932,113833
57656,90975,113840
57687,90920,113809
57706,90950,113798
57737,90904,113797
57756,90915,113787
57787,90896,113794
57806,90913,113800
57837,90892,113796
57856,90889,113782
57887,90887,113792
57908,90885,113794
57937,90824,113736
57958,90758,113692
57987,90726,113697
58008,90738,113732
58037,90861,113774
58058,90913,113831
58087,91072,113903
58108,91093,113936
58137,91134,113903
58158,91031,113822
58187,90819,113662
58208,90584,113560
58237,90619,113687
58258,90905,113905
58287,91293,114053
58308,91295,113994
58337,91032,113768
58358,90825,113645
58387,90576,113450
58408,90383,113400
58437,90400,113495
58458,90528,113587
58488,90768,113772
58507,90958,113863
58538,91099,113907
58557,91082,113863
58588,90930,113739
58607,90851,113704
58638,90739,113625
58657,90668,113541
58688,90474,113439
58707,90442,113417
58738,90455,113487
58757,90566,113517
58788,90598,113560
58807,90640,113556
58838,90583,113543
58857,90596,113503
58888,90438,113250
58907,89776,112809
58938,88936,112483
58957,88665,112337
58988,88388,112274
59007,88389,112269
59038,88229,112224
59057,88187,112260
59088,88788,112954
59107,89823,113155
59138,89831,112879
59157,89212,112580
59188,87981,111912
59209,87228,111620
59238,86734,111394
59259,86583,111215
59288,86244,110864
59309,85889,110737
59338,86508,112281
59359,88751,114684
59388,91784,118298
59409,94932,121690
59438,99201,125235
59459,100011,124436
59488,98932,122847
59509,98272,122239
59538,97749,121485
59559,96627,120326
59588,93615,118487
59609,92137,117519
59638,91541,117018
59659,91166,116588
59688,89478,115378
59709,88074,114639
59738,86339,113931
59759,85552,113634
59789,84714,113438
59808,84266,113267
59839,83480,113137
59858,83402,113186
59889,83519,113273
59908,83959,113458
59939,85110,114033
59958,86110,114413
59989,87271,114731
60008,87302,114511
60039,86852,114414
60058,88894,116853
60089,92230,114332
60108,90952,122158
60139,92082,114140
60158,86667,110520
60189,89468,114109
60208,90671,117420
60239,85419,108306
60258,76956,109820
60289,84048,112859
60308,90651,114635
60339,92962,120687
60358,88839,115961
60389,93825,118645
60408,96890,119801
60439,95355,117794
60458,93923,116720
60489,88833,115414
60510,87218,116589
60539,86002,115922
60560,85785,116040
60589,86574,116992
60610,87654,117625
60639,88544,118258
60660,88902,118537
60689,89436,118957
60710,89845,119239
60739,90069,119325
60760,90144,119354
60789,90250,119395
60810,90217,119339
60839,90141,119286
60860,90053,119279
60889,90028,119285
60910,90032,119319
60940,90066,119328
60959,89874,119189
60990,89591,119005
61009,89484,118980
61040,89424,118934
61059,89397,118930
61090,89359,118932
61109,89414,118987
61140,89472,119032
61159,89490,119018
61190,89468,119058
61209,89546,119115
61240,89634,119169
61259,89619,119139
61290,89540,119111
61309,89515,119052
61340,89284,118880
61359,89209,118847
61390,89193,118859
61409,89250,118862
61440,89195,118815
61459,89173,118771
61490,89106,118763
61509,89151,118781
61540,89254,118916
61559,89385,118959
61590,89384,119001
61609,89501,119079
61640,89580,119121
61661,89608,119177
61690,89738,119256
61711,89793,119290
61740,89882,119378
61761,89957,119433
61790,90061,119467
61811,90046,119457
61840,90012,119384
61861,89873,119297
61890,89808,119286
61911,89796,119317
61940,89899,119397
61961,89953,119462
61990,90106,119549
62011,90138,119574
62040,90186,119553
62061,90120,119504
62090,90056,119428
62111,89962,119321
62140,89589,118988
62161,89361,118834
62190,89003,118506
62211,88589,118174
62240,87693,117403
62261,87062,117105
62291,86401,116561
62310,85720,116176
62341,84659,115403
62360,83982,115032
62391,83118,114445
62410,82507,114055
62441,81922,113848
62460,81923,113820
62491,81826,113814
62510,81912,113860
62541,82079,114035
62560,82383,114191
62591,82675,114349
62610,82929,114510
62641,83283,114855
62660,83810,115304
62691,84618,115618
62710,84412,115397
62741,84866,116275
62760,85859,117067
62791,87217,118047
62810,87870,118224
62841,87433,117622
62862,87235,118046
62891,88780,118982
62912,89039,118728
62941,87496,117522
62962,87282,117876
62991,88320,118533
63012,88522,118497
63041,88406,118415
63062,88335,118429
63091,88487,118579
63112,88616,118684
63141,88775,118730
63162,88700,118627
63191,88493,118428
63212,88326,118381
63241,88304,118307
63262,88203,118260
63291,88254,118319
63312,88285,118324
63341,88282,118250
63362,88079,118059
63391,87650,117806
63412,87508,117729
63441,87088,117272
63462,86593,116891
63492,85848,116453
63511,85439,116192
63542,85003,115863
63561,84485,115438
63592,83752,115032
63611,83474,114889
63642,83220,114737
63661,83072,114638
63692,82789,114460
63711,82704,114425
63742,82576,114361
63761,82553,114361
63792,82517,114410
63811,82670,114573
63842,83008,114803
63861,83246,114978
63892,83660,115412
63911,84254,116058
63942,85728,117287
63961,86837,117906
63992,87608,118047
64011,87441,117848
64042,87604,118324
64061,88259,118626
64092,87901,117989
64111,87520,117990
64142,87974,118450
64161,88288,118592
64192,88403,118658
64213,88458,118733
64242,88630,118880
64263,88784,118985
64292,88995,119117
64313,89026,119111
64342,89015,119056
64363,88956,119012
64392,88845,118919
64413,88752,118870
64442,88750,118863
64463,88671,118771
64492,88603,118731
64513,88589,118884
64542,88976,119046
64563,89056,119168
64592,89261,119261
64613,89308,119230
64642,89164,119096
64663,89008,118949
64692,88652,118657
64713,88477,118573
64742,88433,118580
64763,88444,118652
64792,88609,118808
64813,88722,118928
64843,88855,118970
64862,88781,118913
64893,88532,118558
64912,87908,117925
64943,86777,117247
64962,86681,117472
64993,87301,117942
65012,87568,118025
65043,87568,118033
65062,87692,118138
65093,87750,118114
65112,87678,118002
65143,87562,118106
65162,87778,118229
65193,87997,118361
65212,87888,118222
65243,87676,118007
65262,87545,117881
65293,82455,113408
65312,80574,112992
65343,80549,113450
65362,81306,114229
65393,83133,113758
65412,83533,114621
65443,92583,121733
65464,93434,111113
65493,90013,115441
65514,87983,111883
65543,84526,111815
65564,84641,112659
65593,90699,117917
65614,94142,116150
65643,81086,104127
65664,74271,106870
65693,73408,106488
65714,73441,107494
65743,74808,107253
65764,74017,106701
65793,72692,107564
65814,73151,109093
65843,76652,111349
65864,77399,107426
65893,76675,109977
65914,83113,110636
65943,81951,110429
65964,79956,107926
65994,81560,114112
66013,88602,115301
66044,92356,116067
66063,92620,116066
66094,93980,117557
66113,97357,119881
66144,98558,120107
66163,97434,119737
66194,97689,120328
66213,98882,120996
66244,99201,119796
66263,98596,119119
66294,97994,118640
66313,97362,118239
66344,96732,117670
66363,97709,119208
66394,99122,120209
66413,99748,119140
66444,96282,117167
66463,94683,117079
66494,93982,116796
66513,94084,116657
66544,93815,116869
66563,93645,117082
66594,93430,117430
66615,93375,117678
66644,93293,117857
66665,93241,117950
66694,93206,117837
66715,93601,117046
66744,94348,118122
66765,93777,119450
66794,98865,119476
66815,89403,121139
66844,93698,120058
66865,94128,119763
66894,91589,117949
66915,89779,117370
66944,88468,116654
66965,87184,115591
66994,85760,114779
67015,85321,114381
67044,84705,113415
67065,83741,111945
67094,82921,110239
67115,82890,109953
67145,82636,110006
67164,82533,109783
67195,82765,109983
67214,83065,110332
67245,83390,110852
67264,83259,111005
67295,82939,110959
67314,82765,110906
67345,82537,110763
67364,82496,110601
67395,82286,110293
67414,82268,111034
67445,83353,112777
67464,85170,113161
67495,82104,112260
67514,80213,111577
67545,80232,111289
67564,80428,111286
67595,81065,111916
67614,82927,111665
67645,79273,109490
67666,79520,109494
67695,79802,110027
67716,80131,109862
67745,78916,109076
67766,77759,108182
67795,76699,108037
67816,76621,108062
67845,76155,107968
67866,75852,107922
67895,75676,107944
67916,75617,107917
67945,75597,108066
67966,75389,108251
67995,75131,108429
68016,75000,108528
68046,74954,108695
68065,74909,108732
68096,74895,108754
68115,74845,108753
68146,74818,108773
68165,74835,108765
68196,74810,108723
68215,74820,108603
68246,74755,108332
68265,74860,108306
68296,74803,108229
68315,74855,108166
68346,74960,108093
68365,75108,108089
68396,75938,108359
68415,75698,108319
68446,74980,108149
68465,75009,108094
68496,75126,108195
68515,75277,108288
68546,75387,108269
68567,75331,108225
68596,75380,108270
68617,75410,108360
68646,75524,108201
68667,76313,109081
68696,81766,114302
68717,92017,113197
68746,97381,121340
68767,91551,114609
68796,83543,110353
68817,81936,109313
68846,80526,108996
68867,80236,108915
68896,80183,108811
68917,80192,108757
68946,80387,108788
68967,80637,108863
68996,81063,108999
69017,81166,109023
69047,81226,109061
69066,81207,109036
69097,81013,108904
69116,80719,108830
69147,80172,108718
69166,79751,108594
69197,78941,108333
69216,78514,108168
69247,77858,108009
69266,77678,107913
69297,77417,107787
69316,77312,107709
69347,77143,107612
69366,77097,107550
69397,77031,107478
69416,77058,107427
69447,77037,107371
69466,77101,107345
69497,77082,107326
69516,77112,107301
69547,77119,107283
69566,77139,107261
69597,77121,107266
69618,77126,107280
69647,77099,107320
69668,77071,107344
69697,77044,107359
69718,76989,107349
69747,76918,107279
69768,76827,107258
69797,76799,107230
69818,76727,107220
69847,76686,107160
69868,76594,107162
69897,76621,107147
69918,76609,107117
69947,76699,107109
69968,76699,107120
69997,76707,107112
70018,76668,107102
70047,76636,107048
70068,76589,107035
70098,76568,107037
70117,76563,107036
70148,76604,107062
70167,76661,107166
70198,76896,107465
70217,77018,107541
70248,76956,107551
70267,76960,107606
70298,76987,107764
70317,77057,107871
70348,77052,107966
70367,77101,108028
70398,77076,108078
70417,77103,108098
70448,77054,108121
70467,77104,108169
70498,77051,108168
70517,77096,108194
70548,77045,108231
70567,77040,108247
70598,76992,108271
70617,76963,108287
70648,76919,108286
70669,76882,108291
70698,76848,108273
70719,76825,108251
70748,76844,108201
70769,76849,108169
70798,76898,108128
70819,76910,108080
70848,77003,107997
70869,77015,107951
70898,77129,107910
70919,77149,107889
70948,77240,107852
70969,77254,107820
70998,77315,107764
71019,77321,107743
71048,77371,107743
71069,77365,107765
71098,77375,107782
71119,77373,107798
71149,77377,107886
71168,77364,107922
71199,77354,107965
71218,77346,107983
71249,77326,108022
71268,77346,108034
71299,77290,108065
71318,77315,108085
71349,77274,108137
71368,77255,108196
71399,77100,108261
71418,76975,108243
71449,76476,107950
71468,76118,107597
71499,75352,106928
71518,74906,106509
71549,74328,106030
71568,74097,105791
71599,73838,105534
71618,73784,105437
71649,73722,105344
71668,73726,105304
71699,73723,105250
71720,73732,105224
71749,73732,105182
71770,73729,105163
71799,73752,105126
71820,73756,105104
71849,73787,105075
71870,73738,105058
71899,73790,105041
71920,73772,105025
71949,73877,105026
71970,73939,105046
71999,74191,105111
72020,74318,105210
72049,74697,105498
72070,74956,105730
72099,75410,106039
72120,75659,106229
72150,75975,106340
72169,76071,106389
72200,76187,106444
72219,76276,106495
72250,76389,106522
72269,76464,106530
72300,76486,106597
72319,76517,106707
72350,76485,106826
72369,76465,106915
72400,76292,106968
72419,76137,106897
72450,75707,106676
72469,75482,106451
72500,75016,106087
72519,74814,105889
72550,74423,105613
72569,74260,105431
72600,74010,105260
72619,73915,105179
72650,73778,105082
72669,73723,105010
72700,73656,104957
72721,73685,104940
72750,73734,104909
72771,73762,104896
72800,73848,104882
72821,73921,104906
72850,74159,104986
72871,74247,105047
72900,74457,105147
72921,74562,105270
72950,74925,105583
72971,75153,105703
73000,75375,105817
73021,75406,105849
73050,75538,105936
73071,75648,105966
73100,75788,106025
73121,75819,106062
73151,75904,106157
73170,75942,106176
73201,76022,106239
73220,76028,106296
73251,76015,106404
73270,76010,106482
73301,75867,106523
73320,75676,106391
73351,75179,106039
73370,74915,105785
73401,74435,105466
73420,74204,105274
73451,73806,105029
73470,73710,104913
73501,73511,104771
73520,73484,104666
73551,73344,104568
73570,73359,104522
73601,73315,104455
73620,73357,104442
73651,73359,104408
73670,73406,104400
73701,73454,104396
73722,73523,104400
73751,73679,104461
73772,73823,104538
73801,74142,104671
73822,74267,104751
73851,74480,104887
73872,74593,105027
73901,74896,105268
73922,75058,105426
73951,75306,105524
73972,75345,105586
74001,75512,105554
74022,75544,105567
74051,75690,105609
74072,75756,105631
74101,75895,105725
74122,75973,105766
74151,76035,105812
74172,76068,105824
74202,76105,105881
74221,76111,105899
74252,76154,105927
74271,76186,105926
74302,76185,105961
74321,76230,105975
74352,76233,105991
74371,76269,105990
74402,76237,106021
74421,76263,106027
74452,76254,106030
74471,76316,106030
74502,76288,106042
74521,76347,106051
74552,76333,106068
74571,76390,106071
74602,76360,106098
74621,76393,106102
74652,76402,106131
74671,76404,106124
74702,76393,106133
74723,76401,106140
74752,76423,106150
74773,76413,106145
74802,76434,106149
74823,76429,106154
74852,76464,106164
74873,76427,106168
